small_tuple,small_tuple_fre,link_to_larger_num,link_to_larger_fre_mean,link_to_larger_fre_var,small_tuple_fre_2
3_5472,0.1391619244697362,1,0.16302952503209234,0.0,0.01936604122212056
3_5123,0.11898603207449555,1,0.2041078305519904,0.0,0.014157675828832884
5_449,0.4835820895522387,1,0.6318407960199002,0.0,0.2338516373357094
2_2740,0.05565905915230554,2,0.06363166063114323,9.634713229452144e-06,0.003097930865719847
3_3400,0.0765649249870668,1,0.15275994865211828,0.0,0.0058621877382751654
2_2638,0.05286446204005589,3,0.06811519227453007,6.161458583772647e-05,0.00279465134678451
2_2275,0.04517931998136935,1,0.0538023797206415,0.0,0.0020411709539789598
3_3441,0.07708225556130377,1,0.14377406931964076,0.0,0.005941674122418146
3_6234,0.5597516813243659,5,0.1889602053915276,0.005492311824678967,0.3133219447454545
3_6226,0.4981893429901707,19,0.2551178974393622,0.01919532413810348,0.24819262146897794
2_3233,0.07428970656730323,2,0.08949818934299025,9.661476321755554e-05,0.005518960501856017
2_4069,0.3418723800652073,23,0.11459996851031284,0.008072723038060071,0.11687672425144956
2_3336,0.08034466697717746,8,0.08057423693740295,0.0005334386104174292,0.00645526551167355
4_2836,0.3607188703465982,3,0.3661691542288559,0.0038335684760278156,0.13011810342412594
3_5542,0.1443352302121057,1,0.17586649550706035,0.0,0.02083265868038155
3_4460,0.0951888256595963,1,0.15019255455712432,0.0,0.00906091253045302
3_5075,0.11691670977754808,2,0.1450577663671373,6.5915124390075626e-06,0.013669517025207406
2_3588,0.10130414531904984,4,0.06958096223486815,0.0003375495016846009,0.010262529858823168
2_3428,0.08663251047973917,7,0.0750129332643559,0.0004877000077574784,0.007505191872022118
3_5837,0.18158303155716515,4,0.16078305519897318,0.0003578985269617537,0.03297239734949044
5_450,0.4835820895522387,1,0.5174129353233825,0.0,0.2338516373357094
2_3139,0.06986492780624126,1,0.06880496637351262,0.0,0.004881108137371303
3_5906,0.19399896533885164,7,0.2484870713368787,0.006295297941238611,0.03763559855254496
2_3784,0.12808570097810898,8,0.09835747542679774,0.0011383304955534495,0.01640594679505355
2_2562,0.05123428039124359,1,0.05638903259182593,0.0,0.0026249514872085677
3_5945,0.20538023797206406,4,0.16912708600770232,0.0016473631478426758,0.04218104214946167
5_417,0.4447761194029849,2,0.5248756218905481,6.1879656444127526e-06,0.19782579639117828
4_2835,0.3581514762516047,3,0.4179104477611945,0.00820375733273928,0.12827247994120378
2_3991,0.2170470423847229,18,0.08251422659079152,0.00100519944436252,0.04710941860795569
3_4737,0.10346611484738744,2,0.14569961489088554,2.018650684446166e-05,0.010705236921612767
4_2503,0.24261874197689304,1,0.3044776119402983,0.0,0.0588638539584502
2_3878,0.15323707498835584,7,0.08905476313650139,0.001577678829467107,0.02348160115098699
3_5641,0.1541645111226071,3,0.20753102267864776,0.0001937172266797252,0.023766696489672445
2_4054,0.2862133209129017,32,0.11714304190377653,0.004024565867516268,0.08191806506799165
2_4043,0.27596646483465304,33,0.0995312671463732,0.001788779226344034,0.07615748971333579
3_5628,0.15209518882565964,6,0.17436884895164742,0.0002946497609020404,0.023132946463913062
2_3517,0.09385188635305076,1,0.0693222969477496,0.0,0.008808176572025957
3_2431,0.06621831350232799,1,0.12836970474967924,0.0,0.004384865043092593
2_3051,0.06590591523055428,2,0.06544231764097252,2.950630926519458e-05,0.004343589662377007
2_3485,0.09105728924080113,6,0.058544576651146686,2.8852100342208027e-05,0.008291429923882918
4_1381,0.16046213093709927,1,0.3223880597014928,0.0,0.02574809546487479
4_2829,0.35558408215661075,3,0.4676616915422886,0.00960174253112545,0.1264400394831593
2_3734,0.1199347927340475,10,0.09068804966373516,0.0012042347776214533,0.014384354508158934
3_5756,0.16761510605276753,3,0.18955926401369272,0.0007759674921254354,0.028094823777080506
2_3457,0.08872845831392641,3,0.07656492498706688,0.0005882527688426255,0.007872739314766177
3_5258,0.12519399896533878,2,0.1431322207958925,3.336953172247979e-05,0.015673537376933246
3_2453,0.06621831350232799,1,0.12836970474967924,0.0,0.004384865043092593
3_3583,0.07863424728401447,1,0.12836970474967924,0.0,0.006183344845923537
3_4810,0.10605276771857207,1,0.1386392811296533,0.0,0.011247189540769403
3_4701,0.10243145369891372,1,0.1553273427471118,0.0,0.010492202706872705
3_6233,0.5535437144335231,15,0.2496362858365425,0.01877567416982188,0.3064106437888618
3_5218,0.12312467666839087,5,0.17150192554557114,0.0008039008570613927,0.015159686004695796
3_5197,0.12260734609415393,1,0.1386392811296533,0.0,0.015032561316251643
2_1390,0.033302282254308334,1,0.05431971029487848,0.0,0.0011090420033456198
3_6083,0.2628039317123645,12,0.18474540008557985,0.0012912383785685078,0.06906590652347713
3_4270,0.09105018106570097,2,0.14056482670089854,4.9848312819996274e-05,0.008290135472096932
2_3590,0.10200279459711226,4,0.07410760475944123,0.0006251022015587353,0.010404570105620674
3_6008,0.22503879979306785,8,0.194801026957638,0.002357186643618341,0.050642461412304475
3_5223,0.12364200724262785,2,0.17971758664955084,0.002018650684446166,0.015287345954986037
3_5277,0.12622866011381273,1,0.13093709884467275,0.0,0.015933674634128456
3_5545,0.1443352302121057,4,0.22240051347881884,0.0020346145036343874,0.02083265868038155
2_2234,0.04448067070330694,1,0.05483704086911545,0.0,0.0019785300662160284
2_3286,0.07731718677224034,6,0.0727711674426625,0.00034039679733805926,0.005977947370373497
3_5426,0.13502327987584062,1,0.12836970474967924,0.0,0.018231286108429588
4_2762,0.3119383825417201,2,0.5119402985074626,0.014615727333481732,0.09730555450274453
3_5771,0.1702017589239524,1,0.16559691912708585,0.0,0.02896863874080721
2_4045,0.2775966464834653,15,0.08180720813933437,0.0007590679081054152,0.07705989813886602
3_4609,0.09932747025349208,2,0.2079589216944804,2.63660497560304e-05,0.009865946346958353
4_2970,0.6700898587933253,1,0.6119402985074629,0.0,0.4490204188576586
2_3549,0.09734513274336284,5,0.07408173823072943,0.00016736567403249463,0.009476074868822933
3_4716,0.10294878427315046,1,0.17715019255455733,0.0,0.010598452183319671
2_2971,0.06311131811830463,3,0.055526814968097936,1.5225225844071964e-05,0.003983038474629846
3_5446,0.13657527159855154,3,0.18228498074454405,0.001029374525891722,0.018652804812218118
3_3963,0.08484221417485771,1,0.15019255455712432,0.0,0.007198201306092427
2_3665,0.11061946902654868,6,0.08087601310570798,0.0003208597399561183,0.012236666927715563
2_2762,0.056124825337680484,1,0.061045007759958685,0.0,0.0031499960191851413
2_3569,0.09967396367023754,3,0.0679427487497845,7.535297322046382e-05,0.009934899033735832
2_3946,0.18816953889147647,14,0.07815386889365163,0.0005909085961146285,0.035407775366630874
3_5977,0.21572684945680293,2,0.15725288831835704,0.00030032578550230084,0.04653807357655811
3_6194,0.41231246766683904,9,0.17529596348595067,0.0012747659550254205,0.1700015709935182
4_2606,0.25930680359435154,2,0.3492537313432837,0.002281131655157013,0.06724001839031961
2_2227,0.04424778761061947,1,0.0744956026901189,0.0,0.00195786670843449
2_3010,0.06450861667442942,4,0.05651836523538534,6.4733229510379025e-06,0.004161361625248473
3_5603,0.14899120538023802,2,0.17265725288831854,0.0008342382930619402,0.022198379280656266
4_2757,0.3093709884467266,2,0.4283582089552238,0.010000000000000064,0.09571040849250464
2_3915,0.17070330693991614,17,0.09354554030613793,0.001943511685596314,0.029139619000223223
3_4538,0.0972581479565442,1,0.1476251604621308,0.0,0.009459147343937041
3_4384,0.0936368339368856,1,0.13478818998716324,0.0,0.00876785666972389
4_1418,0.1617458279845958,1,0.3253731343283581,0.0,0.026161712870422453
3_6027,0.2343507501293327,7,0.17293233082706785,0.001509792650187863,0.054920274086180935
3_5253,0.12467666839110204,1,0.2130937098844674,0.0,0.015544271641104824
3_4149,0.0884635281945163,1,0.15661103979460833,0.0,0.007825795820621982
2_3146,0.07009781089892872,5,0.057216761510605264,3.207288981715209e-05,0.00491370309282197
3_6184,0.3781686497672012,18,0.20375124803879624,0.004539868590061843,0.1430115276667481
2_2974,0.06334420121099209,1,0.0589756854630108,0.0,0.004012487827058651
2_3126,0.06916627852817886,1,0.05690636316606312,0.0,0.004783974085437616
3_4192,0.08898085876875328,1,0.1386392811296533,0.0,0.007917593227224818
2_3650,0.10898928737773636,4,0.06828763579927566,0.000436907481863323,0.011878664763106802
3_5178,0.1215726849456802,3,0.1634574240479248,0.0014164427841156955,0.014779917724901618
2_3988,0.21448532836516068,24,0.09016640800137954,0.0008743609122241654,0.0460039560839108
4_2246,0.21181001283697048,1,0.3641791044776119,0.0,0.0448634815379976
3_5847,0.18313502327987607,4,0.1864569961489088,0.000698185356625528,0.03353843675172075
2_3585,0.10107126222636237,2,0.10087946197620268,0.0005181334670060552,0.010215400048030104
2_3062,0.06637168141592921,3,0.06501120882910838,0.00012673811044420081,0.004405200093977603
5_530,0.6895522388059699,1,0.6268656716417924,0.0,0.4754822900423254
2_2691,0.05426176059618072,3,0.05673391964131739,7.731559998944214e-07,0.002944338662997231
2_2758,0.056124825337680484,1,0.06777030522503913,0.0,0.0031499960191851413
3_5239,0.12415933781686506,1,0.16944801026957634,0.0,0.015415541167122418
3_5982,0.2167615106052767,3,0.1758664955070602,0.0014072879057281749,0.04698555247988149
3_2613,0.06777030522503913,1,0.15019255455712432,0.0,0.004592814270294966
3_4719,0.10294878427315046,1,0.1476251604621308,0.0,0.010598452183319671
2_3272,0.0768514205868654,2,0.07242628039317123,0.00034684967626025335,0.005906140846219278
3_5681,0.1577858251422659,1,0.12836970474967924,0.0,0.024896366615825713
2_2967,0.06311131811830463,1,0.05483704086911545,0.0,0.003983038474629846
4_2265,0.2130937098844674,1,0.4119402985074627,0.0,0.045408929192325566
3_3924,0.08432488360062074,1,0.13222079589216928,0.0,0.007110685994258236
3_4699,0.10243145369891372,1,0.13607188703466022,0.0,0.010492202706872705
3_5171,0.12105535437144345,1,0.17329910141206686,0.0,0.014654398821995753
2_4009,0.2352119236143456,18,0.12122779789618895,0.005549119031856441,0.055324649010360744
3_5810,0.17589239524055889,3,0.15404364569961496,0.0001878581045117224,0.030938134703460983
2_3761,0.12459245458779693,1,0.06828763579927566,0.0,0.01552327974021224
3_5820,0.17744438696326958,4,0.21854942233632854,0.004890387267834561,0.03148651046477056
3_6019,0.2312467666839109,8,0.18565468549422348,0.0019382908785002945,0.05347506710176312
2_3290,0.07778295295761528,1,0.0589756854630108,0.0,0.006050187770806592
2_1290,0.03237074988355845,1,0.05276771857216756,0.0,0.0010478654480238995
4_2911,0.4505776636713734,3,0.4507462686567165,0.008678993094230349,0.2030202309995533
4_2918,0.45699614890885704,1,0.4358208955223883,0.0,0.20884548011752624
2_2608,0.05216581276199348,2,0.06492498706673555,9.159668341054946e-05,0.0027212720211193617
2_3673,0.1110852352119236,7,0.08136870889069539,0.0004980775333447509,0.01233992948208839
3_3261,0.0744956026901189,2,0.14056482670089876,2.0186506844459665e-05,0.00554959482016405
3_5634,0.1531298499741336,3,0.14249037227214378,8.349249089409579e-05,0.023448750953100662
3_5978,0.21572684945680293,4,0.17811296534017984,0.0004435881886688634,0.04653807357655811
2_1543,0.03493246390312063,1,0.05794102431453708,0.0,0.0012202770343428258
3_5656,0.15519917227108124,1,0.14890885750962826,0.0,0.024086783073628753
2_895,0.029110386585933862,1,0.05173305742369383,0.0,0.0008474146071825181
5_480,0.5343283582089557,1,0.5323383084577111,0.0,0.28550679438627813
2_2979,0.06357708430367956,2,0.07035695809622344,6.021695768407173e-05,0.004042045648557178
3_2672,0.06828763579927566,1,0.1450577663671373,0.0,0.004663201203054515
2_3333,0.08011178388448999,2,0.05845835488877371,4.282094768645269e-06,0.00641789791715523
2_3246,0.0752212389380531,1,0.1008794619762028,0.0,0.005658234787375677
2_3643,0.10829063809967396,3,0.06466632177961712,0.00018680638428214191,0.011726862300034557
3_3994,0.0853595447490949,1,0.1412066752246468,0.0,0.007286251879772736
2_3717,0.1176059618071728,8,0.07695292291774447,0.0002582471138012198,0.013831162252590186
3_5198,0.12260734609415393,3,0.14890885750962793,0.000284533620283839,0.015032561316251643
2_2509,0.05006986492780624,1,0.05276771857216756,0.0,0.002506991373888761
3_6021,0.23176409725814784,8,0.18565468549422334,0.0027090858643367783,0.05371459677788421
2_2972,0.06334420121099209,2,0.0814795654423176,1.5054239421020084e-05,0.004012487827058651
3_5290,0.1272633212622869,1,0.13992297817715027,0.0,0.016195952938708045
2_2110,0.04261760596180717,1,0.05173305742369383,0.0,0.0018162603379158623
2_1139,0.0312063344201211,1,0.05276771857216756,0.0,0.0009738353079404349
2_2931,0.06171401956217978,2,0.06802897051215717,0.00020239588554923845,0.0038086202105211083
2_3560,0.09897531439217512,1,0.10450077599586136,0.0,0.009796112859029907
2_2362,0.04680950163018165,1,0.06621831350232799,0.0,0.0021911294428659787
2_3339,0.08034466697717746,3,0.055871702017589175,3.0153083995875092e-05,0.00645526551167355
3_5219,0.12312467666839087,3,0.16474112109542166,0.0004760536761505704,0.015159686004695796
2_3287,0.07731718677224034,4,0.06427832384893939,7.699407117216323e-05,0.005977947370373497
2_3488,0.09152305542617606,7,0.07641711625157048,0.0008859129738191797,0.008376469674542895
3_4050,0.08639420589756862,1,0.12836970474967924,0.0,0.00746395881267148
3_4685,0.10139679255043976,1,0.13992297817715027,0.0,0.010281309539516916
3_5759,0.16761510605276753,4,0.2025032092426188,0.00199012179467108,0.028094823777080506
3_5949,0.2064148991205379,2,0.16431322207958932,0.00013347812688990827,0.042607110578941836
4_2876,0.4043645699614893,3,0.4059701492537313,0.0051563080121779,0.16351070544014015
2_1615,0.03609687936655799,1,0.06207966890843241,0.0,0.00130298470000384
3_5828,0.1789963786859805,5,0.1835686777920412,0.0018265080968490888,0.03203970358269494
2_3613,0.1047973917093619,6,0.07147784100707015,0.0002840827906149916,0.010982493309085435
3_3872,0.08329022245214701,2,0.14249037227214378,6.5915124390075626e-06,0.006937261156128134
3_5342,0.1298499741334711,5,0.18023106546854945,0.0008493822928905565,0.016861015782463115
3_5717,0.16347646145887218,3,0.15575524176294395,0.00010363322334662412,0.02672455345111412
4_2478,0.23748395378690645,1,0.34029850746268675,0.0,0.05639862830626152
2_1857,0.03865859338612017,1,0.0538023797206415,0.0,0.0014944868425933741
2_4098,0.4336283185840708,32,0.12941347646145887,0.006317847941192251,0.1880335186780484
3_5332,0.1298499741334711,1,0.12836970474967924,0.0,0.016861015782463115
2_1447,0.03400093153237075,1,0.06725297465080192,0.0,0.0011560633450689636
3_5595,0.14847387480600105,4,0.17682926829268295,0.0010854367124172573,0.022044491499908073
3_6198,0.4200724262803932,3,0.2036799315361577,0.003658655598784922,0.17646084332109638
3_1558,0.05949301603724778,1,0.13735558408215676,0.0,0.003539418957208221
3_4151,0.0884635281945163,1,0.1578947368421053,0.0,0.007825795820621982
3_5604,0.14950853595447502,1,0.1514762516046213,0.0,0.022352802323250553
4_2733,0.30166880616174563,1,0.3880597014925371,0.0,0.09100406861105285
2_4051,0.2836516068933396,20,0.09459389549922399,0.0007051077896924077,0.08045823409317368
2_3848,0.1432231020027946,1,0.08898085876875328,0.0,0.020512856947302902
3_5262,0.12519399896533878,2,0.1354300385109115,4.9848312819996274e-05,0.015673537376933246
2_3439,0.08733115975780158,4,0.0642783238489395,5.652030555957782e-05,0.0076267314646426615
3_6046,0.2415933781686497,6,0.17650834403080876,0.0013329960676135273,0.05836736037494019
4_2505,0.24261874197689304,1,0.3462686567164184,0.0,0.0588638539584502
2_3012,0.0647414997671169,2,0.06570098292809101,1.3113915228975915e-05,0.004191461792095598
2_3265,0.07615277130880298,1,0.06983962752198658,0.0,0.005799244578010846
3_5524,0.14278323848939478,1,0.16944801026957634,0.0,0.020387053193519387
3_5974,0.215209518882566,7,0.19035393361452416,0.00496233270127681,0.046315137017665535
3_2611,0.06777030522503913,3,0.1347881899871631,2.087312272352433e-05,0.004592814270294966
4_2000,0.1899871630295249,1,0.3373134328358214,0.0,0.036095122116007274
4_2668,0.2734274711168165,1,0.3820895522388059,0.0,0.0747625819613375
3_3426,0.0765649249870668,1,0.13222079589216928,0.0,0.0058621877382751654
3_4856,0.10812209001551998,2,0.15404364569961504,0.00010546419902412557,0.011690386349324206
2_2085,0.042151839776432234,1,0.0538023797206415,0.0,0.0017767775965380147
2_3295,0.07801583605030275,1,0.09777547853078117,0.0,0.006086470674627718
4_2566,0.251604621309371,1,0.3313432835820897,0.0,0.06330488546423199
3_5335,0.1298499741334711,2,0.18100128369704735,0.0011139656021923374,0.016861015782463115
3_5734,0.16502845318158288,2,0.1386392811296535,2.6366049756032527e-05,0.02723439035950589
2_3652,0.10922217047042383,5,0.0836006207966891,0.0006252500676437138,0.011929482522270324
3_5956,0.2100362131401965,8,0.18180359435173304,0.001519729838623296,0.04411521083027405
4_2578,0.2541720154043645,2,0.42537313432835794,0.004118957451548275,0.06460341341471651
4_1645,0.1720154043645703,1,0.3044776119402983,0.0,0.02958929933870663
3_5738,0.16502845318158288,1,0.1835686777920409,0.0,0.02723439035950589
3_6032,0.2359027418520434,5,0.2059050064184853,0.00514573010063589,0.05565010361331183
2_3894,0.1616208663251048,9,0.0867390929470598,0.0013494545875077449,0.026121304431677397
3_5216,0.12312467666839087,1,0.13350449293966626,0.0,0.015159686004695796
3_4638,0.09984480082772884,1,0.13093709884467275,0.0,0.009968984252328842
2_3230,0.07428970656730323,1,0.061045007759958685,0.0,0.005518960501856017
3_2517,0.06673564407656496,1,0.1514762516046213,0.0,0.004453646190313959
3_4966,0.11174340403517856,1,0.15661103979460833,0.0,0.01248658834536916
2_2510,0.05006986492780624,3,0.05725125021555444,1.6831011382313358e-05,0.002506991373888761
4_2808,0.3388960205391527,1,0.4626865671641798,0.0,0.1148505127372738
3_5613,0.15054319710294872,3,0.15703893881044095,0.00029698425489086116,0.02266325419397727
2_2934,0.06194690265486725,1,0.05225038799793058,0.0,0.003837418748531599
2_2113,0.04261760596180717,1,0.0538023797206415,0.0,0.0018162603379158623
2_4048,0.27992547741034,28,0.1020434557682359,0.0021773042057090784,0.07835827290340679
2_3224,0.0735910572892408,4,0.06712364200724258,0.000169594370544113,0.005415643712948321
2_1361,0.03306939916162087,1,0.05794102431453708,0.0,0.001093585160910611
2_2031,0.04145319049836982,1,0.06311433005690636,0.0,0.0017183670024941379
3_5451,0.13760993274702527,2,0.1476251604621308,8.074602737784664e-05,0.018936493590640816
3_5993,0.2198654940506984,7,0.17971758664955084,0.007007248544982468,0.0483408354741577
3_6167,0.34971546818416965,4,0.18998716302952512,0.002713231307706617,0.12230090868727297
2_3250,0.0752212389380531,4,0.07553026383859285,0.00027432169611633103,0.005658234787375677
3_6147,0.32591826176927063,16,0.2082798459563543,0.008569275147855852,0.10622271335470282
2_2487,0.049604098742431296,2,0.0589756854630108,2.676309230403607e-07,0.0024605666120488742
3_6079,0.2581479565442315,6,0.15682498930252464,0.001146602743643797,0.06664036746796244
3_6082,0.2622866011381273,3,0.21352160890029945,0.003924513267158189,0.06879426113659108
2_3489,0.09152305542617606,1,0.11536471805483695,0.0,0.008376469674542895
2_2716,0.05496040987424313,1,0.061045007759958685,0.0,0.0030206466535448017
2_3611,0.1047973917093619,5,0.07087428867046039,0.00025103780581182267,0.010982493309085435
3_3481,0.07708225556130377,1,0.14890885750962826,0.0,0.005941674122418146
3_4950,0.1112260734609416,3,0.1373555840821569,0.00011864722390214067,0.012371239417538777
2_2375,0.04704238472286912,2,0.06751163993792042,0.00016064546155495181,0.0022129859604144296
2_3781,0.12761993479273406,8,0.06725297465080185,0.00016338867851611573,0.016286847756501695
2_3757,0.12389380530973453,1,0.055871702017589175,0.0,0.015349674994126403
2_3401,0.08453656264555193,3,0.07070184514571473,0.00015171699659463772,0.007146430423925325
3_5020,0.11381272633212625,1,0.15661103979460833,0.0,0.012953336675151464
2_1639,0.036329762459245456,1,0.05276771857216756,0.0,0.0013198516403452004
2_3544,0.09687936655798787,6,0.07690981203655796,0.00016929142720761446,0.009385611664676979
2_4114,0.5388914764788076,60,0.1169856871874461,0.009172679367062382,0.2904040234215093
4_2950,0.5648267008985881,6,0.4094527363184081,0.011801935595653549,0.31902920204798313
3_5864,0.18675633729953445,3,0.1857081728712024,0.0011868384341569222,0.03487792952153748
4_2909,0.4480102695763799,5,0.5259701492537315,0.0255821786589442,0.2007132016459006
2_4082,0.3630647414997672,35,0.10358436183578452,0.0018929318897161157,0.13181600652029277
2_2993,0.06404285048905449,1,0.06777030522503913,0.0,0.004101486698763387
2_3993,0.2177456916627853,6,0.0986376961545094,0.0020291479217224772,0.04741318623770476
3_5522,0.14278323848939478,2,0.1489088575096278,0.0004218567960965023,0.020387053193519387
2_3885,0.15812761993479274,15,0.07304707708225555,0.00047060935189871116,0.025004344186242262
2_2922,0.06148113646949231,6,0.07225383686842561,2.9409664765208564e-05,0.0037799301415803377
2_2252,0.04471355379599441,1,0.05794102431453708,0.0,0.001999301893067286
2_2865,0.05985095482068002,5,0.06083807553026381,0.00011653720912867641,0.0035821367929470813
3_3638,0.07915157785825144,1,0.15019255455712432,0.0,0.00626497227745084
2_3648,0.1087564042850489,12,0.08846352819451632,0.0006435185544504477,0.011827955473013003
3_6179,0.3662700465597517,12,0.2528883183568679,0.015185471427716129,0.13415374700688268
3_5796,0.17278841179513682,1,0.15019255455712432,0.0,0.02985583525068578
3_5481,0.13967925504397316,2,0.14505776636713752,1.6478781097518909e-06,0.019510294289639303
3_5892,0.1914123124676668,2,0.13928112965340178,6.962285013701924e-05,0.03663867336421971
3_4405,0.09415416451112256,1,0.13350449293966626,0.0,0.008865006694787531
3_2152,0.06363166063114313,1,0.13607188703466022,0.0,0.0040489882346769705
2_3934,0.1793199813693526,11,0.08738183699383903,0.0014633306851069222,0.03215565571830496
4_2657,0.26957637997432604,1,0.39104477611940336,0.0,0.07267142464006221
2_2898,0.0607824871914299,1,0.0553543714433522,0.0,0.00369451074917634
3_6158,0.3367822038282462,7,0.2132770951769668,0.00663879645170813,0.11342225281541037
4_2983,0.7984595635430041,10,0.5770149253731344,0.05055210514591226,0.6375376746132846
3_1969,0.06259699948266939,1,0.13350449293966626,0.0,0.003918384344233312
3_4796,0.10501810657009836,1,0.14249037227214378,0.0,0.011028802707568536
3_5387,0.13295395757889295,2,0.14056482670089854,4.9848312819996274e-05,0.017676754835890065
2_3188,0.07219375873311598,3,0.0701845145714779,0.000134231776289334,0.00521193880001536
2_3741,0.1215649743828598,3,0.06846007932402133,0.000179907453821548,0.01477804299670536
3_6096,0.27159855147439216,9,0.2460419341035515,0.013827528316496602,0.07376577316298805
3_6121,0.2922917744438696,11,0.249153926945968,0.008661383533129927,0.08543448140754595
2_3689,0.11271541686073593,3,0.06518365235385411,0.00019483531197335207,0.012704765198089473
2_3484,0.09105728924080113,2,0.0920848422141748,0.000449887581630779,0.008291429923882918
3_3996,0.0853595447490949,1,0.14890885750962826,0.0,0.007286251879772736
3_4967,0.11174340403517856,3,0.1570389388104408,0.00013878795635466912,0.01248658834536916
2_2871,0.05985095482068002,2,0.07527159855147447,3.278478807243972e-06,0.0035821367929470813
3_3514,0.0775995861355403,1,0.13607188703466022,0.0,0.006021695768407138
3_5855,0.18468701500258647,2,0.13799743260590502,9.269314367354599e-05,0.0341092935105656
3_5205,0.12260734609415393,1,0.15661103979460833,0.0,0.015032561316251643
4_2654,0.26829268292682906,1,0.4447761194029849,0.0,0.07198096371207603
3_5580,0.1474392136575271,2,0.1745827984595636,0.00042185679609651187,0.021738321723949926
2_3513,0.09385188635305076,4,0.08186756337299539,0.00027544240060655887,0.008808176572025957
4_2767,0.31322207958921666,1,0.4029850746268657,0.0,0.09810807114219358
3_5649,0.1546818416968443,1,0.1553273427471118,0.0,0.023926472150727598
2_3931,0.17815556590591522,31,0.09215159454633444,0.0025532290829531302,0.0317394056632569
3_4923,0.11070874288670464,1,0.13222079589216928,0.0,0.012256425751554475
2_3086,0.06730321378667907,2,0.07941024314536982,0.000417571147673658,0.004529722586015428
3_5066,0.11639937920331113,2,0.1623876765083443,0.00030032578550230897,0.01354881547891622
3_5188,0.12209001551991715,4,0.13671373555840827,3.172165361272433e-05,0.01490597188965361
2_3945,0.18747088961341407,23,0.09543624462988376,0.0016554222208909374,0.03514533445244488
3_4440,0.09467149508535956,1,0.1835686777920409,0.0,0.00896269198169726
3_3891,0.08380755302638376,1,0.12836970474967924,0.0,0.007023705944270126
3_5671,0.15726849456802894,2,0.17971758664955084,4.119695274379994e-05,0.02473337938369415
3_5819,0.1769270563890326,5,0.1817715019255456,0.00027526155945296925,0.03130318328248793
3_4372,0.09311950336264864,1,0.1386392811296533,0.0,0.008671241906506331
2_3873,0.15183977643223098,9,0.09829280910501807,0.0030397520238919515,0.02305531770698989
3_6047,0.2415933781686497,2,0.16238767650834407,0.0011572224025733185,0.05836736037494019
4_2980,0.7355584082156609,7,0.4614072494669512,0.034282804679011375,0.5410461718967569
2_4126,0.7249650675360969,51,0.1213596664739357,0.009772875609839315,0.5255743491476176
3_4125,0.08742886704604236,1,0.12836970474967924,0.0,0.007643806792954551
2_4036,0.26688402421984164,5,0.08980858768753235,0.0008351797636765468,0.07122708238377702
2_3776,0.12715416860735912,8,0.09596482152095193,0.002089929878021853,0.01616818259422871
3_5303,0.12778065183652346,1,0.1899871630295249,0.0,0.016327894983766824
3_5801,0.17434040351784796,6,0.17543859649122806,0.000997881744238691,0.030394576298766053
4_2731,0.2991014120667521,1,0.3253731343283581,0.0,0.08946165470032505
2_4039,0.26991150442477874,39,0.09351744995821558,0.0026256166607751684,0.07285222022084735
4_2748,0.3068035943517331,2,0.33283582089552244,5.5691690799734655e-05,0.09412844550714279
3_4357,0.0926021727884121,1,0.15019255455712432,0.0,0.00857516240513493
3_4782,0.10501810657009836,2,0.13414634146341475,3.7077257469430366e-06,0.011028802707568536
3_6088,0.26694257630625984,6,0.19169875909285414,0.004416679529270814,0.07125833904502335
3_5831,0.17951370926021726,6,0.16067608044501505,0.0007890131938276232,0.032225171812361814
4_2618,0.26315789473684204,1,0.3223880597014928,0.0,0.06925207756232683
2_3450,0.08802980903586399,1,0.06001034661148474,0.0,0.007749247278890682
3_5997,0.2209001551991725,3,0.15275994865211814,0.00023839303321079096,0.048796878567018497
3_5147,0.12002069322296972,2,0.1431322207958925,3.336953172247979e-05,0.014404966801722211
2_3623,0.10572892408011178,3,0.0794964649077426,0.0005431718266949347,0.01117860538713804
2_3657,0.10992081974848626,7,0.07353484590939319,0.0002690400817779628,0.012082586614179207
2_3068,0.06660456450861668,1,0.11381272633212625,0.0,0.004436168013382481
2_2205,0.044014904517932,1,0.06673564407656496,0.0,0.0019373118197226712
3_5244,0.12415933781686506,1,0.12836970474967924,0.0,0.015415541167122418
3_5519,0.1422659079151578,3,0.18699186991869907,0.004082709565694392,0.02023958855492416
2_2724,0.0551932929669306,2,0.05328504914640453,1.0705236921614357e-06,0.0030462995885334313
2_3147,0.07009781089892872,1,0.06880496637351262,0.0,0.00491370309282197
2_3866,0.14951094550535632,9,0.0783468414094384,0.0003642820311980437,0.022353522825905626
3_5750,0.1665804449042938,2,0.19576379974326066,0.0031181973531781764,0.027749044624512463
2_3854,0.14508616674429434,17,0.08094701926295604,0.0012591599681525125,0.02104999578055318
2_3316,0.07894736842105263,1,0.06570098292809101,0.0,0.006232686980609418
3_5295,0.1272633212622869,1,0.1386392811296533,0.0,0.016195952938708045
2_3264,0.07615277130880298,2,0.07501293326435599,0.00019510294289639248,0.005799244578010846
2_2674,0.05379599441080578,1,0.06518365235385404,0.0,0.0028940090146474464
2_3035,0.0656730321378668,2,0.05561303673047069,8.095835421969517e-06,0.004312947150181285
2_3978,0.20889613414066133,23,0.10220652736228884,0.0024995989570854925,0.04363759485891317
3_4502,0.09622348680807047,1,0.1514762516046213,0.0,0.009258959413502911
3_4385,0.0936368339368856,1,0.12965340179717622,0.0,0.00876785666972389
