degree,attractive,attractive_existing,attractive_new
0.7083333333333334,0.3445121951219512,0.5079365079365079,0.21794871794871795
0.7029569892473119,0.4146341463414634,0.6190476190476191,0.24358974358974358
0.678763440860215,0.24695121951219512,0.37037037037037035,0.14102564102564102
0.6760752688172043,0.11280487804878049,0.14285714285714285,0.1282051282051282
0.6733870967741935,0.16158536585365854,0.23809523809523808,0.10256410256410256
0.6706989247311828,0.46646341463414637,0.6507936507936508,0.38461538461538464
0.6653225806451613,0.24695121951219512,0.3439153439153439,0.20512820512820512
0.6639784946236559,0.4573170731707317,0.656084656084656,0.3333333333333333
0.6626344086021505,0.5182926829268293,0.7195767195767195,0.4358974358974359
0.6532258064516129,0.3201219512195122,0.48148148148148145,0.1794871794871795
0.646505376344086,0.4298780487804878,0.6137566137566137,0.32051282051282054
0.6438172043010753,0.39939024390243905,0.5767195767195767,0.28205128205128205
0.6370967741935484,0.27439024390243905,0.3915343915343915,0.19230769230769232
0.6317204301075269,0.3048780487804878,0.4497354497354497,0.19230769230769232
0.6263440860215054,0.5823170731707317,0.8412698412698413,0.41025641025641024
0.6129032258064516,0.20121951219512196,0.2857142857142857,0.15384615384615385
0.6129032258064516,0.32926829268292684,0.48677248677248675,0.19230769230769232
0.6115591397849462,0.5091463414634146,0.7619047619047619,0.2948717948717949
0.6115591397849462,0.2804878048780488,0.38095238095238093,0.2564102564102564
0.603494623655914,0.40853658536585363,0.5873015873015873,0.2948717948717949
0.5967741935483871,0.4420731707317073,0.6190476190476191,0.358974358974359
0.5967741935483871,0.6036585365853658,0.8941798941798942,0.3717948717948718
0.5913978494623656,0.1524390243902439,0.2328042328042328,0.07692307692307693
0.5900537634408602,0.3384146341463415,0.5079365079365079,0.19230769230769232
0.581989247311828,0.4298780487804878,0.6402116402116402,0.2564102564102564
0.5779569892473119,0.15853658536585366,0.25396825396825395,0.05128205128205128
0.5752688172043011,0.3231707317073171,0.48148148148148145,0.19230769230769232
0.5739247311827957,0.3079268292682927,0.42857142857142855,0.2564102564102564
0.5725806451612904,0.36890243902439024,0.5079365079365079,0.32051282051282054
0.5618279569892473,0.40853658536585363,0.5925925925925926,0.28205128205128205
0.5524193548387096,0.2073170731707317,0.328042328042328,0.07692307692307693
0.5443548387096774,0.3475609756097561,0.5291005291005291,0.1794871794871795
0.5349462365591398,0.34146341463414637,0.5079365079365079,0.20512820512820512
0.5336021505376344,0.4634146341463415,0.6402116402116402,0.38461538461538464
0.532258064516129,0.47560975609756095,0.671957671957672,0.3717948717948718
0.5241935483870968,0.7164634146341463,1.0,0.5897435897435898
0.5241935483870968,0.47865853658536583,0.708994708994709,0.28205128205128205
0.521505376344086,0.3018292682926829,0.455026455026455,0.16666666666666666
0.5201612903225806,0.32621951219512196,0.49206349206349204,0.16666666666666666
0.5188172043010753,0.3445121951219512,0.4603174603174603,0.3333333333333333
0.510752688172043,0.3323170731707317,0.47619047619047616,0.24358974358974358
0.5026881720430108,0.4024390243902439,0.6031746031746031,0.23076923076923078
0.5013440860215054,0.3567073170731707,0.5291005291005291,0.20512820512820512
0.5,0.39634146341463417,0.5873015873015873,0.21794871794871795
0.4986559139784946,0.39939024390243905,0.6243386243386243,0.14102564102564102
0.49731182795698925,0.3384146341463415,0.5238095238095238,0.15384615384615385
0.4959677419354839,0.3628048780487805,0.5502645502645502,0.19230769230769232
0.4946236559139785,0.23780487804878048,0.3439153439153439,0.16666666666666666
0.4946236559139785,0.5091463414634146,0.7248677248677249,0.34615384615384615
0.49193548387096775,0.4847560975609756,0.7142857142857143,0.2948717948717949
0.4879032258064516,0.34146341463414637,0.5185185185185185,0.16666666666666666
0.4825268817204301,0.3780487804878049,0.544973544973545,0.2564102564102564
0.47446236559139787,0.3902439024390244,0.6031746031746031,0.1794871794871795
0.4731182795698925,0.2926829268292683,0.4444444444444444,0.1282051282051282
0.46774193548387094,0.21951219512195122,0.3333333333333333,0.10256410256410256
0.46639784946236557,0.29573170731707316,0.42857142857142855,0.19230769230769232
0.45698924731182794,0.29573170731707316,0.4497354497354497,0.1282051282051282
0.4543010752688172,0.5609756097560976,0.8359788359788359,0.3076923076923077
0.4529569892473118,0.31402439024390244,0.4708994708994709,0.16666666666666666
0.45161290322580644,0.21341463414634146,0.31216931216931215,0.11538461538461539
0.4489247311827957,0.29573170731707316,0.4656084656084656,0.11538461538461539
0.4489247311827957,0.4024390243902439,0.5978835978835979,0.20512820512820512
0.4475806451612903,0.3018292682926829,0.4444444444444444,0.15384615384615385
0.4475806451612903,0.3018292682926829,0.4708994708994709,0.11538461538461539
0.44489247311827956,0.2896341463414634,0.4656084656084656,0.08974358974358974
0.43951612903225806,0.25,0.37037037037037035,0.08974358974358974
0.43951612903225806,0.3170731707317073,0.4656084656084656,0.16666666666666666
0.43951612903225806,0.3384146341463415,0.5079365079365079,0.15384615384615385
0.4368279569892473,0.551829268292683,0.8253968253968254,0.2692307692307692
0.4368279569892473,0.4054878048780488,0.6296296296296297,0.11538461538461539
0.4368279569892473,0.24085365853658536,0.35978835978835977,0.11538461538461539
0.43548387096774194,0.25914634146341464,0.37566137566137564,0.15384615384615385
0.43548387096774194,0.5548780487804879,0.8571428571428571,0.24358974358974358
0.43413978494623656,0.4329268292682927,0.6507936507936508,0.15384615384615385
0.4327956989247312,0.25914634146341464,0.38095238095238093,0.1282051282051282
0.4327956989247312,0.3597560975609756,0.544973544973545,0.1282051282051282
0.4260752688172043,0.06097560975609756,0.09523809523809523,0.01282051282051282
0.42338709677419356,0.3628048780487805,0.5396825396825397,0.1794871794871795
0.4206989247311828,0.3475609756097561,0.5396825396825397,0.1282051282051282
0.4166666666666667,0.4878048780487805,0.7407407407407407,0.24358974358974358
0.4166666666666667,0.22560975609756098,0.31216931216931215,0.14102564102564102
0.4153225806451613,0.2621951219512195,0.3915343915343915,0.10256410256410256
0.4153225806451613,0.25609756097560976,0.35978835978835977,0.14102564102564102
0.4153225806451613,0.3018292682926829,0.4074074074074074,0.24358974358974358
0.4099462365591398,0.4115853658536585,0.5661375661375662,0.23076923076923078
0.4099462365591398,0.25,0.37037037037037035,0.08974358974358974
0.40860215053763443,0.2225609756097561,0.3333333333333333,0.05128205128205128
0.40456989247311825,0.2225609756097561,0.3386243386243386,0.07692307692307693
0.40053763440860213,0.21341463414634146,0.31216931216931215,0.05128205128205128
0.3951612903225806,0.25914634146341464,0.35978835978835977,0.15384615384615385
0.39381720430107525,0.46646341463414637,0.6455026455026455,0.2692307692307692
0.3924731182795699,0.3597560975609756,0.5132275132275133,0.15384615384615385
0.3924731182795699,0.49085365853658536,0.656084656084656,0.3717948717948718
0.3911290322580645,0.39939024390243905,0.5185185185185185,0.23076923076923078
0.3911290322580645,0.32621951219512196,0.4708994708994709,0.15384615384615385
0.3911290322580645,0.17378048780487804,0.2328042328042328,0.11538461538461539
0.3911290322580645,0.2926829268292683,0.4497354497354497,0.10256410256410256
0.3870967741935484,0.31402439024390244,0.42328042328042326,0.19230769230769232
0.38306451612903225,0.4451219512195122,0.6507936507936508,0.19230769230769232
0.3817204301075269,0.19817073170731708,0.2698412698412698,0.08974358974358974
0.3803763440860215,0.3567073170731707,0.5132275132275133,0.1282051282051282
0.375,0.5548780487804879,0.746031746031746,0.34615384615384615
0.3709677419354839,0.5396341463414634,0.7301587301587301,0.21794871794871795
0.3696236559139785,0.3170731707317073,0.41798941798941797,0.23076923076923078
0.3696236559139785,0.17073170731707318,0.2275132275132275,0.08974358974358974
0.3682795698924731,0.25,0.3492063492063492,0.11538461538461539
0.3682795698924731,0.3780487804878049,0.47619047619047616,0.16666666666666666
0.36693548387096775,0.24085365853658536,0.3439153439153439,0.08974358974358974
0.3655913978494624,0.22560975609756098,0.32275132275132273,0.0641025641025641
0.364247311827957,0.5274390243902439,0.7248677248677249,0.1794871794871795
0.364247311827957,0.2530487804878049,0.35978835978835977,0.0641025641025641
0.3629032258064516,0.4298780487804878,0.5925925925925926,0.2692307692307692
0.36155913978494625,0.25609756097560976,0.3333333333333333,0.1282051282051282
0.3602150537634409,0.1951219512195122,0.24867724867724866,0.14102564102564102
0.3602150537634409,0.5914634146341463,0.7883597883597884,0.2564102564102564
0.3575268817204301,0.17378048780487804,0.23809523809523808,0.038461538461538464
0.3575268817204301,0.29573170731707316,0.37037037037037035,0.14102564102564102
0.3575268817204301,0.22865853658536586,0.291005291005291,0.15384615384615385
0.3548387096774194,0.18292682926829268,0.2328042328042328,0.08974358974358974
0.353494623655914,0.17682926829268292,0.26455026455026454,0.038461538461538464
0.34946236559139787,0.4054878048780488,0.5185185185185185,0.2948717948717949
0.3481182795698925,0.17682926829268292,0.2328042328042328,0.038461538461538464
0.3467741935483871,0.3018292682926829,0.41798941798941797,0.0641025641025641
0.3467741935483871,0.18292682926829268,0.25396825396825395,0.0641025641025641
0.34543010752688175,0.38109756097560976,0.49206349206349204,0.14102564102564102
0.34274193548387094,0.20426829268292682,0.2751322751322751,0.038461538461538464
0.3387096774193548,0.2347560975609756,0.328042328042328,0.05128205128205128
0.3333333333333333,0.08536585365853659,0.08994708994708994,0.0
0.33198924731182794,0.3567073170731707,0.5132275132275133,0.1282051282051282
0.33064516129032256,0.2621951219512195,0.35978835978835977,0.0641025641025641
0.3293010752688172,0.12195121951219512,0.15343915343915343,0.05128205128205128
0.32661290322580644,0.10365853658536585,0.13756613756613756,0.01282051282051282
0.32661290322580644,0.14939024390243902,0.18518518518518517,0.07692307692307693
0.32526881720430106,0.057926829268292686,0.07407407407407407,0.038461538461538464
0.3239247311827957,0.17378048780487804,0.2328042328042328,0.0641025641025641
0.3239247311827957,0.3170731707317073,0.4021164021164021,0.05128205128205128
0.32123655913978494,0.27134146341463417,0.36507936507936506,0.0641025641025641
0.32123655913978494,0.2682926829268293,0.31746031746031744,0.07692307692307693
0.31989247311827956,0.24390243902439024,0.2857142857142857,0.1794871794871795
0.31989247311827956,0.19817073170731708,0.25396825396825395,0.11538461538461539
0.3172043010752688,0.1798780487804878,0.24867724867724866,0.038461538461538464
0.31586021505376344,0.07926829268292683,0.10052910052910052,0.05128205128205128
0.31586021505376344,0.17073170731707318,0.24338624338624337,0.05128205128205128
0.31451612903225806,0.4725609756097561,0.6190476190476191,0.07692307692307693
0.31451612903225806,0.18292682926829268,0.24867724867724866,0.038461538461538464
0.3131720430107527,0.32926829268292684,0.3968253968253968,0.11538461538461539
0.3131720430107527,0.34146341463414637,0.4497354497354497,0.07692307692307693
0.3131720430107527,0.2621951219512195,0.3439153439153439,0.07692307692307693
0.3118279569892473,0.4054878048780488,0.5132275132275133,0.1794871794871795
0.31048387096774194,0.43597560975609756,0.5555555555555556,0.1794871794871795
0.30913978494623656,0.28353658536585363,0.32275132275132273,0.08974358974358974
0.30913978494623656,0.16158536585365854,0.19047619047619047,0.05128205128205128
0.30913978494623656,0.04573170731707317,0.0582010582010582,0.01282051282051282
0.3077956989247312,0.23780487804878048,0.31216931216931215,0.0641025641025641
0.3077956989247312,0.17073170731707318,0.19576719576719576,0.08974358974358974
0.30510752688172044,0.0975609756097561,0.12698412698412698,0.01282051282051282
0.30510752688172044,0.11585365853658537,0.15873015873015872,0.05128205128205128
0.30376344086021506,0.4329268292682927,0.49206349206349204,0.1282051282051282
0.3024193548387097,0.14329268292682926,0.15873015873015872,0.01282051282051282
0.3024193548387097,0.17073170731707318,0.21693121693121692,0.02564102564102564
0.29973118279569894,0.08841463414634146,0.09523809523809523,0.0
0.29838709677419356,0.25914634146341464,0.2857142857142857,0.14102564102564102
0.29838709677419356,0.07621951219512195,0.07407407407407407,0.02564102564102564
0.2970430107526882,0.2652439024390244,0.31746031746031744,0.08974358974358974
0.2956989247311828,0.09451219512195122,0.09523809523809523,0.05128205128205128
0.29435483870967744,0.13719512195121952,0.15873015873015872,0.07692307692307693
0.29435483870967744,0.06707317073170732,0.07936507936507936,0.038461538461538464
0.29435483870967744,0.3475609756097561,0.3862433862433862,0.0641025641025641
0.29301075268817206,0.25609756097560976,0.32275132275132273,0.08974358974358974
0.29301075268817206,0.34146341463414637,0.43915343915343913,0.10256410256410256
0.29301075268817206,0.22865853658536586,0.2857142857142857,0.02564102564102564
0.29301075268817206,0.13109756097560976,0.17989417989417988,0.05128205128205128
0.29301075268817206,0.2347560975609756,0.2962962962962963,0.05128205128205128
0.2916666666666667,0.3567073170731707,0.41798941798941797,0.10256410256410256
0.2903225806451613,0.18292682926829268,0.1693121693121693,0.038461538461538464
0.28897849462365593,0.18292682926829268,0.20105820105820105,0.11538461538461539
0.28763440860215056,0.16158536585365854,0.18518518518518517,0.02564102564102564
0.28763440860215056,0.3079268292682927,0.2857142857142857,0.14102564102564102
0.2862903225806452,0.4146341463414634,0.455026455026455,0.10256410256410256
0.28360215053763443,0.21646341463414634,0.21693121693121692,0.05128205128205128
0.28225806451612906,0.11890243902439024,0.09523809523809523,0.07692307692307693
0.28225806451612906,0.49390243902439024,0.5714285714285714,0.20512820512820512
0.28225806451612906,0.11280487804878049,0.12698412698412698,0.07692307692307693
0.28091397849462363,0.3780487804878049,0.4126984126984127,0.16666666666666666
0.27956989247311825,0.43597560975609756,0.48677248677248675,0.14102564102564102
0.2782258064516129,0.3323170731707317,0.4126984126984127,0.05128205128205128
0.2782258064516129,0.25914634146341464,0.31746031746031744,0.07692307692307693
0.2782258064516129,0.054878048780487805,0.042328042328042326,0.038461538461538464
0.2768817204301075,0.2225609756097561,0.2698412698412698,0.05128205128205128
0.27553763440860213,0.28353658536585363,0.3386243386243386,0.02564102564102564
0.27419354838709675,0.3323170731707317,0.37037037037037035,0.08974358974358974
0.2728494623655914,0.5701219512195121,0.582010582010582,0.2564102564102564
0.271505376344086,0.20426829268292682,0.21164021164021163,0.07692307692307693
0.271505376344086,0.3871951219512195,0.4656084656084656,0.1794871794871795
0.2701612903225806,0.2530487804878049,0.2328042328042328,0.08974358974358974
0.2674731182795699,0.17682926829268292,0.18518518518518517,0.01282051282051282
0.2674731182795699,0.11280487804878049,0.1111111111111111,0.01282051282051282
0.2661290322580645,0.021341463414634148,0.031746031746031744,0.01282051282051282
0.2661290322580645,0.36890243902439024,0.32275132275132273,0.15384615384615385
0.2647849462365591,0.18597560975609756,0.21164021164021163,0.05128205128205128
0.2647849462365591,0.3353658536585366,0.42328042328042326,0.11538461538461539
0.26344086021505375,0.2865853658536585,0.291005291005291,0.05128205128205128
0.2620967741935484,0.24085365853658536,0.24867724867724866,0.07692307692307693
0.2620967741935484,0.25914634146341464,0.23809523809523808,0.14102564102564102
0.260752688172043,0.2225609756097561,0.24338624338624337,0.07692307692307693
0.260752688172043,0.17378048780487804,0.164021164021164,0.038461538461538464
0.2594086021505376,0.24695121951219512,0.21164021164021163,0.05128205128205128
0.2594086021505376,0.10670731707317073,0.10582010582010581,0.02564102564102564
0.2567204301075269,0.10060975609756098,0.07936507936507936,0.02564102564102564
0.25268817204301075,0.14634146341463414,0.13756613756613756,0.02564102564102564
0.25268817204301075,0.31097560975609756,0.2804232804232804,0.0641025641025641
0.25268817204301075,0.2682926829268293,0.24867724867724866,0.15384615384615385
0.2513440860215054,0.1524390243902439,0.14285714285714285,0.038461538461538464
0.2513440860215054,0.12195121951219512,0.09523809523809523,0.02564102564102564
0.2513440860215054,0.10670731707317073,0.07407407407407407,0.01282051282051282
0.24865591397849462,0.35060975609756095,0.32275132275132273,0.14102564102564102
0.24865591397849462,0.17378048780487804,0.1693121693121693,0.038461538461538464
0.24865591397849462,0.24390243902439024,0.2698412698412698,0.038461538461538464
0.24865591397849462,0.1402439024390244,0.12169312169312169,0.038461538461538464
0.24731182795698925,0.16463414634146342,0.14285714285714285,0.0641025641025641
0.2446236559139785,0.42378048780487804,0.42857142857142855,0.15384615384615385
0.24193548387096775,0.47560975609756095,0.48148148148148145,0.10256410256410256
0.24059139784946237,0.17378048780487804,0.15873015873015872,0.05128205128205128
0.24059139784946237,0.07621951219512195,0.06878306878306878,0.02564102564102564
0.239247311827957,0.18902439024390244,0.21164021164021163,0.08974358974358974
0.239247311827957,0.14329268292682926,0.12698412698412698,0.038461538461538464
0.239247311827957,0.14329268292682926,0.15343915343915343,0.0641025641025641
0.23790322580645162,0.3323170731707317,0.3544973544973545,0.08974358974358974
0.23655913978494625,0.4847560975609756,0.4656084656084656,0.24358974358974358
0.23521505376344087,0.1402439024390244,0.1111111111111111,0.038461538461538464
0.23387096774193547,0.47560975609756095,0.455026455026455,0.10256410256410256
0.23387096774193547,0.18597560975609756,0.12169312169312169,0.07692307692307693
0.23387096774193547,0.14939024390243902,0.12698412698412698,0.07692307692307693
0.2325268817204301,0.4329268292682927,0.4021164021164021,0.19230769230769232
0.23118279569892472,0.14939024390243902,0.12169312169312169,0.038461538461538464
0.23118279569892472,0.27134146341463417,0.19576719576719576,0.07692307692307693
0.22849462365591397,0.12804878048780488,0.12169312169312169,0.038461538461538464
0.22849462365591397,0.2926829268292683,0.2328042328042328,0.10256410256410256
0.2271505376344086,0.2530487804878049,0.20105820105820105,0.11538461538461539
0.22446236559139784,0.12804878048780488,0.08994708994708994,0.0641025641025641
0.22446236559139784,0.17073170731707318,0.1746031746031746,0.08974358974358974
0.22311827956989247,0.27134146341463417,0.25925925925925924,0.07692307692307693
0.22311827956989247,0.2347560975609756,0.1693121693121693,0.05128205128205128
0.2217741935483871,0.6524390243902439,0.5873015873015873,0.34615384615384615
0.2217741935483871,0.17073170731707318,0.12169312169312169,0.0641025641025641
0.2217741935483871,0.10975609756097561,0.08994708994708994,0.01282051282051282
0.2217741935483871,0.08841463414634146,0.08465608465608465,0.0
0.2217741935483871,0.3628048780487805,0.31216931216931215,0.11538461538461539
0.22043010752688172,0.16463414634146342,0.19047619047619047,0.0641025641025641
0.22043010752688172,0.03048780487804878,0.015873015873015872,0.02564102564102564
0.22043010752688172,0.14634146341463414,0.1111111111111111,0.038461538461538464
0.22043010752688172,0.39634146341463417,0.3544973544973545,0.08974358974358974
0.22043010752688172,0.24085365853658536,0.23809523809523808,0.07692307692307693
0.21908602150537634,0.3201219512195122,0.2698412698412698,0.0641025641025641
0.21774193548387097,0.29878048780487804,0.2698412698412698,0.0641025641025641
0.21774193548387097,0.1798780487804878,0.14285714285714285,0.0641025641025641
0.2163978494623656,0.11280487804878049,0.06878306878306878,0.038461538461538464
0.21505376344086022,0.14634146341463414,0.10582010582010581,0.05128205128205128
0.21370967741935484,0.1402439024390244,0.09523809523809523,0.038461538461538464
0.21370967741935484,0.4054878048780488,0.3544973544973545,0.1282051282051282
0.21370967741935484,0.039634146341463415,0.021164021164021163,0.01282051282051282
0.21236559139784947,0.018292682926829267,0.010582010582010581,0.0
0.2110215053763441,0.17682926829268292,0.1111111111111111,0.11538461538461539
0.2110215053763441,0.06402439024390244,0.015873015873015872,0.01282051282051282
0.2110215053763441,0.15548780487804878,0.13227513227513227,0.0641025641025641
0.20967741935483872,0.2774390243902439,0.15343915343915343,0.07692307692307693
0.20833333333333334,0.19817073170731708,0.17989417989417988,0.0641025641025641
0.20698924731182797,0.24085365853658536,0.18518518518518517,0.07692307692307693
0.20698924731182797,0.22865853658536586,0.1746031746031746,0.07692307692307693
0.20698924731182797,0.08536585365853659,0.08994708994708994,0.0
0.2056451612903226,0.1402439024390244,0.13227513227513227,0.0641025641025641
0.2056451612903226,0.3048780487804878,0.25925925925925924,0.07692307692307693
0.2056451612903226,0.19207317073170732,0.13227513227513227,0.02564102564102564
0.2056451612903226,0.2621951219512195,0.21164021164021163,0.10256410256410256
0.2056451612903226,0.35060975609756095,0.24338624338624337,0.10256410256410256
0.20430107526881722,0.3201219512195122,0.2804232804232804,0.0641025641025641
0.20295698924731181,0.13109756097560976,0.1111111111111111,0.01282051282051282
0.20295698924731181,0.11890243902439024,0.06878306878306878,0.02564102564102564
0.20026881720430106,0.11280487804878049,0.06349206349206349,0.02564102564102564
0.20026881720430106,0.4176829268292683,0.36507936507936506,0.1282051282051282
0.1989247311827957,0.31402439024390244,0.1746031746031746,0.08974358974358974
0.1989247311827957,0.17682926829268292,0.08465608465608465,0.01282051282051282
0.1989247311827957,0.09146341463414634,0.08465608465608465,0.0
0.1975806451612903,0.1524390243902439,0.09523809523809523,0.01282051282051282
0.1975806451612903,0.039634146341463415,0.021164021164021163,0.01282051282051282
0.1975806451612903,0.07621951219512195,0.042328042328042326,0.01282051282051282
0.1975806451612903,0.14939024390243902,0.10052910052910052,0.01282051282051282
0.19623655913978494,0.3445121951219512,0.1746031746031746,0.15384615384615385
0.19489247311827956,0.3445121951219512,0.23809523809523808,0.07692307692307693
0.19489247311827956,0.38414634146341464,0.2962962962962963,0.10256410256410256
0.19489247311827956,0.19207317073170732,0.14814814814814814,0.05128205128205128
0.1922043010752688,0.29878048780487804,0.19047619047619047,0.07692307692307693
0.1922043010752688,0.25609756097560976,0.21693121693121692,0.11538461538461539
0.19086021505376344,0.039634146341463415,0.026455026455026454,0.01282051282051282
0.19086021505376344,0.19207317073170732,0.1164021164021164,0.0641025641025641
0.18951612903225806,0.4847560975609756,0.3439153439153439,0.19230769230769232
0.18951612903225806,0.054878048780487805,0.037037037037037035,0.01282051282051282
0.18951612903225806,0.10365853658536585,0.06878306878306878,0.01282051282051282
0.1881720430107527,0.2774390243902439,0.17989417989417988,0.11538461538461539
0.1868279569892473,0.21341463414634146,0.13227513227513227,0.0641025641025641
0.1868279569892473,0.04878048780487805,0.021164021164021163,0.01282051282051282
0.1868279569892473,0.22560975609756098,0.15343915343915343,0.11538461538461539
0.18548387096774194,0.11890243902439024,0.07407407407407407,0.05128205128205128
0.18413978494623656,0.4481707317073171,0.30158730158730157,0.11538461538461539
0.18413978494623656,0.125,0.07407407407407407,0.0641025641025641
0.1827956989247312,0.5213414634146342,0.37037037037037035,0.08974358974358974
0.1827956989247312,0.7042682926829268,0.5079365079365079,0.14102564102564102
0.1827956989247312,0.23170731707317074,0.1693121693121693,0.07692307692307693
0.1814516129032258,0.15548780487804878,0.12169312169312169,0.01282051282051282
0.1814516129032258,0.13109756097560976,0.08465608465608465,0.01282051282051282
0.1814516129032258,0.17378048780487804,0.12698412698412698,0.02564102564102564
0.18010752688172044,0.25,0.14814814814814814,0.0641025641025641
0.18010752688172044,0.051829268292682924,0.026455026455026454,0.02564102564102564
0.18010752688172044,0.3628048780487805,0.2222222222222222,0.19230769230769232
0.18010752688172044,1.0,0.7142857142857143,0.4230769230769231
0.18010752688172044,0.3201219512195122,0.21693121693121692,0.11538461538461539
0.17876344086021506,0.036585365853658534,0.021164021164021163,0.0
0.17876344086021506,0.006097560975609756,0.005291005291005291,0.0
0.1774193548387097,0.14329268292682926,0.07407407407407407,0.038461538461538464
0.1774193548387097,0.3780487804878049,0.2698412698412698,0.11538461538461539
0.1774193548387097,0.2865853658536585,0.164021164021164,0.11538461538461539
0.1774193548387097,0.125,0.042328042328042326,0.08974358974358974
0.1774193548387097,0.25609756097560976,0.15343915343915343,0.10256410256410256
0.17338709677419356,0.10975609756097561,0.08465608465608465,0.02564102564102564
0.17338709677419356,0.11890243902439024,0.08994708994708994,0.01282051282051282
0.17204301075268819,0.051829268292682924,0.031746031746031744,0.01282051282051282
0.17204301075268819,0.10670731707317073,0.037037037037037035,0.05128205128205128
0.17204301075268819,0.0975609756097561,0.0582010582010582,0.02564102564102564
0.17204301075268819,0.14634146341463414,0.1164021164021164,0.0641025641025641
0.17069892473118278,0.051829268292682924,0.021164021164021163,0.01282051282051282
0.17069892473118278,0.39634146341463417,0.19047619047619047,0.07692307692307693
0.17069892473118278,0.42073170731707316,0.23809523809523808,0.05128205128205128
0.1693548387096774,0.11280487804878049,0.06349206349206349,0.01282051282051282
0.1693548387096774,0.25,0.10052910052910052,0.02564102564102564
0.16801075268817203,0.09146341463414634,0.08994708994708994,0.05128205128205128
0.16801075268817203,0.2347560975609756,0.14285714285714285,0.05128205128205128
0.16801075268817203,0.5945121951219512,0.36507936507936506,0.24358974358974358
0.16801075268817203,0.07621951219512195,0.06349206349206349,0.0
0.16801075268817203,0.09451219512195122,0.0582010582010582,0.01282051282051282
0.16666666666666666,0.45426829268292684,0.291005291005291,0.15384615384615385
0.16666666666666666,0.2225609756097561,0.14285714285714285,0.11538461538461539
0.16666666666666666,0.054878048780487805,0.026455026455026454,0.0
0.16666666666666666,0.01524390243902439,0.005291005291005291,0.01282051282051282
0.16532258064516128,0.29573170731707316,0.15873015873015872,0.10256410256410256
0.16532258064516128,0.039634146341463415,0.021164021164021163,0.02564102564102564
0.16532258064516128,0.07621951219512195,0.015873015873015872,0.0
0.1639784946236559,0.09451219512195122,0.0582010582010582,0.0
0.16263440860215053,0.11585365853658537,0.0582010582010582,0.02564102564102564
0.16263440860215053,0.21951219512195122,0.13756613756613756,0.038461538461538464
0.16129032258064516,0.13109756097560976,0.08465608465608465,0.038461538461538464
0.15994623655913978,0.12195121951219512,0.08994708994708994,0.02564102564102564
0.15994623655913978,0.25609756097560976,0.19576719576719576,0.08974358974358974
0.15994623655913978,0.039634146341463415,0.005291005291005291,0.0
0.1586021505376344,0.039634146341463415,0.026455026455026454,0.02564102564102564
0.1586021505376344,0.3323170731707317,0.14285714285714285,0.07692307692307693
0.1586021505376344,0.375,0.19047619047619047,0.11538461538461539
0.15725806451612903,0.054878048780487805,0.031746031746031744,0.01282051282051282
0.15591397849462366,0.21951219512195122,0.1164021164021164,0.07692307692307693
0.15456989247311828,0.021341463414634148,0.005291005291005291,0.01282051282051282
0.15188172043010753,0.18292682926829268,0.15343915343915343,0.01282051282051282
0.15188172043010753,0.10975609756097561,0.047619047619047616,0.038461538461538464
0.15053763440860216,0.11280487804878049,0.06878306878306878,0.01282051282051282
0.15053763440860216,0.40853658536585363,0.19576719576719576,0.05128205128205128
0.14919354838709678,0.09451219512195122,0.042328042328042326,0.038461538461538464
0.14919354838709678,0.12804878048780488,0.042328042328042326,0.05128205128205128
0.1478494623655914,0.24085365853658536,0.12169312169312169,0.038461538461538464
0.1478494623655914,0.0975609756097561,0.037037037037037035,0.07692307692307693
0.14650537634408603,0.18597560975609756,0.12169312169312169,0.07692307692307693
0.14650537634408603,0.12804878048780488,0.0582010582010582,0.05128205128205128
0.14650537634408603,0.2347560975609756,0.13227513227513227,0.0641025641025641
0.14650537634408603,0.16463414634146342,0.031746031746031744,0.038461538461538464
0.14650537634408603,0.19207317073170732,0.047619047619047616,0.01282051282051282
0.14381720430107528,0.11280487804878049,0.031746031746031744,0.038461538461538464
0.14381720430107528,0.16463414634146342,0.09523809523809523,0.01282051282051282
0.1424731182795699,0.13109756097560976,0.0582010582010582,0.02564102564102564
0.1424731182795699,0.09146341463414634,0.06878306878306878,0.02564102564102564
0.14112903225806453,0.0975609756097561,0.047619047619047616,0.01282051282051282
0.14112903225806453,0.3170731707317073,0.1693121693121693,0.07692307692307693
0.13978494623655913,0.003048780487804878,0.0,0.0
0.13844086021505375,0.036585365853658534,0.021164021164021163,0.01282051282051282
0.13709677419354838,0.06097560975609756,0.010582010582010581,0.01282051282051282
0.13709677419354838,0.3871951219512195,0.19576719576719576,0.11538461538461539
0.13709677419354838,0.2621951219512195,0.08994708994708994,0.08974358974358974
0.135752688172043,0.14634146341463414,0.0582010582010582,0.01282051282051282
0.13440860215053763,0.5396341463414634,0.2962962962962963,0.21794871794871795
0.13440860215053763,0.21951219512195122,0.1111111111111111,0.07692307692307693
0.13440860215053763,0.054878048780487805,0.031746031746031744,0.01282051282051282
0.13306451612903225,0.051829268292682924,0.010582010582010581,0.01282051282051282
0.13306451612903225,0.23780487804878048,0.0582010582010582,0.0641025641025641
0.13306451612903225,0.27439024390243905,0.13756613756613756,0.05128205128205128
0.13306451612903225,0.039634146341463415,0.005291005291005291,0.01282051282051282
0.13172043010752688,0.039634146341463415,0.005291005291005291,0.0
0.13172043010752688,0.051829268292682924,0.031746031746031744,0.0
